input_triples : ['Abraham_A._Ribicoff | deathPlace | United_States', 'Abraham_A._Ribicoff | birthPlace | United_States', 'United_States | ethnicGroup | African_Americans']				
reference_text : Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.				
				
reference_text : Aleksandr Prudnikov was born on February 24th, 1989 and stands at a height of 185.0. He plays for the FC Amkar Perm Football Club, managed by Gadzhi Gadzhiyev.				
				
CycleGT-sup Generation : aleksandr prudnikov  was born on 24 february 1989 and plays for  fc amkar perm  . the manager of  fc amkar perm  is  gadzhi gadzhiyev  .	no			
Sent-level factuality probability: 0.9762439727783203				
Prediction : [(['aleksandr', 'prudnikov'], 'club', ['fc', 'amkar', 'perm']), (['fc', 'amkar', 'perm'], 'manager', ['gadzhi', 'gadzhiyev'])]				
Gold : [(['aleksandr', 'prudnikov'], 'club', ['fc', 'amkar', 'perm']), (['fc', 'amkar', 'perm'], 'manager', ['gadzhi', 'gadzhiyev'])]				
				
				
input_triples : ['Mexico | currency | Mexican_peso', 'Mexico | demonym | Mexicans', 'Bionico | course | Dessert', 'Bionico | region | Guadalajara', 'Bionico | ingredient | Granola', 'Dessert | dishVariation | Sandesh_(confectionery)', 'Bionico | country | Mexico']				
reference_text : The people in Mexico are called Mexicans and the currency is the peso. Bionico is a dessert food found in Mexico in the Guadalajara area. This dish requires granola as one of its ingredients. Another types of dessert is Sandesh.				
				
CycleGT-sup Generation : bionico  is a dish from the  guadalajara  region of  mexico  , where the currency is the  mexican peso  and the currency is the  mexican peso  .	no			
Sent-level factuality probability: 0.6801784038543701				
Prediction : [(['mexico'], 'demonym', ['mexicans']), (['bionico'], 'country', ['mexico']), (['bionico'], 'course', ['dessert']), (['bionico'], 'region', ['guadalajara']), (['bionico'], 'ingredient', ['granola'])]				
Gold : [(['mexico'], 'demonym', ['mexicans']), (['bionico'], 'country', ['mexico']), (['bionico'], 'course', ['dessert']), (['bionico'], 'region', ['guadalajara']), (['bionico'], 'ingredient', ['granola'])]				
				
				
input_triples : ['Turn_Me_On_(album) | runtime | 35.1', 'Turn_Me_On_(album) | precededBy | Let_It_Breed', 'Let_It_Breed | precededBy | Love_American_Style_(album)']				
reference_text : Following the albums, Let it Breed and Love American Style, Turn me on was released at a length of 35 minutes and 10 seconds.				
				
CycleGT-sup Generation : let it breed  is a sequel to  35 . 1  which was preceded by the novel castle . it was preceded by  let it breed  .	yes	yes	yes	yes
Sent-level factuality probability: 0.07346877455711365				
Prediction : []				
Gold : []				
				
				
input_triples : ['Nurhan_Atasoy | residence | Istanbul', 'Nurhan_Atasoy | citizenship | Turkey', 'Nurhan_Atasoy | nationality | Turkish_people', 'Nurhan_Atasoy | residence | Turkey', 'Nurhan_Atasoy | award | State_Award_for_Superior_Achievement']				
reference_text : Nurhan Atasoy, of Turkish citizenship and nationality, resides in Istanbul, Turkey. Nurhan won the State Award for Superior Achievement.				
				
CycleGT-sup Generation : the  state award for superior achievement  , a national of the  state award for superior achievement  , was a resident of  istanbul  and his alma mater is  istanbul  , who resided in  turkey  .	yes	yes	yes	yes
Sent-level factuality probability: 0.3422100841999054				
Prediction : []				
Gold : [(['nurhan', 'atasoy'], 'residence', ['istanbul']), (['nurhan', 'atasoy'], 'residence', ['turkey']), (['nurhan', 'atasoy'], 'award', ['state', 'award', 'for', 'superior', 'achievement'])]				
				
				
input_triples : ['Nord_(Year_of_No_Light_album) | releaseDate | 2006-09-06', 'Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'Nord_(Year_of_No_Light_album) | artist | Year_of_No_Light']				
reference_text : Nord is an album by Year of No Light that was released on June 9th, 2006. The band followed Nord with the album Live at Roadburn 2008.				
				
CycleGT-sup Generation : the celestial body known as  year of no light  was followed by  year of no light  . it has an orbital period of "  year of no light  ". it was followed by "  year of no light  ".	yes	yes	yes	yes
Sent-level factuality probability: 0.14494964480400085				
Prediction : []				
Gold : []				
				
				
input_triples : ['Acharya_Institute_of_Technology | campus | In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.', 'All_India_Council_for_Technical_Education | location | Mumbai', 'Acharya_Institute_of_Technology | director | Dr. G. P. Prabhukumar', 'Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University', 'Visvesvaraya_Technological_University | city | Belgaum', 'Acharya_Institute_of_Technology | wasGivenTheTechnicalCampusStatusBy | All_India_Council_for_Technical_Education']				
reference_text : The campus of the Acharya Institute of Technology, directed by Dr.G. Prabhukumar and affiliated with the Belgaum-located Visvesvaraya Technological University, may be found at at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India. It was given 'Technical Campus' status by the All India Council for Technical Education of Mumbai.				
				
CycleGT-sup Generation : the  acharya institute of technology  is located in soldevanahalli , acharya dr . sarvapalli radhakrishnan road , hessarghatta main road ,  mumbai  – 560090 . it is affiliated with the  visvesvaraya technological university  and is affiliated with the  visvesvaraya technological university  in  belgaum  .	yes	yes	no	no
Sent-level factuality probability: 0.9373584985733032				
Prediction : [(['acharya', 'institute', 'of', 'technology'], 'wasgiventhetechnicalcampusstatusby', ['all', 'india', 'council', 'for', 'technical', 'education']), (['acharya', 'institute', 'of', 'technology'], 'affiliation', ['visvesvaraya', 'technological', 'university']), (['all', 'india', 'council', 'for', 'technical', 'education'], 'location', ['mumbai'])]				
Gold : [(['acharya', 'institute', 'of', 'technology'], 'wasgiventhetechnicalcampusstatusby', ['all', 'india', 'council', 'for', 'technical', 'education']), (['acharya', 'institute', 'of', 'technology'], 'affiliation', ['visvesvaraya', 'technological', 'university']), (['all', 'india', 'council', 'for', 'technical', 'education'], 'location', ['mumbai']), (['visvesvaraya', 'technological', 'university'], 'city', ['belgaum'])]				
				
				
input_triples : ['Alan_Shepard | birthDate | 1923-11-18', 'Alan_Shepard | nationality | United_States', 'Alan_Shepard | servedAsChiefOfTheAstronautOfficeIn | 1963', 'Alan_Shepard | deathPlace | California', 'Alan_Shepard | birthPlace | New_Hampshire', 'Alan_Shepard | mission | Apollo_14', 'Alan_Shepard | award | Distinguished_Service_Medal_(United_States_Navy)']				
reference_text : American Alan Shepard, who was the Chief of the Astronaut Office in 1963, and a member of the Apollo 14 crew, was awarded the Distinguished Service Medal in the United States Navy. He was born in New Hampshire on Nov 18, 1923 and died in California.				
				
CycleGT-sup Generation : american  alan shepard  was born in  new hampshire  on november 18th , 1923 . he was a member of the united states navy and was a crew member of  apollo 14  .	no			
Sent-level factuality probability: 0.9753392934799194				
Prediction : [(['alan', 'shepard'], 'nationality', ['united', 'states']), (['alan', 'shepard'], 'servedaschiefoftheastronautofficein', ['1963']), (['alan', 'shepard'], 'deathplace', ['california']), (['alan', 'shepard'], 'birthplace', ['new', 'hampshire']), (['alan', 'shepard'], 'mission', ['apollo', '14'])]				
Gold : [(['alan', 'shepard'], 'nationality', ['united', 'states']), (['alan', 'shepard'], 'servedaschiefoftheastronautofficein', ['1963']), (['alan', 'shepard'], 'deathplace', ['california']), (['alan', 'shepard'], 'birthplace', ['new', 'hampshire']), (['alan', 'shepard'], 'mission', ['apollo', '14'])]				
				
				
input_triples : ['Turn_Me_On_(album) | runtime | 35.1', 'Turn_Me_On_(album) | artist | The_Honeymoon_Killers_(American_band)', 'Turn_Me_On_(album) | producer | The_Honeymoon_Killers_(American_band)']				
reference_text : The album Turn Me On (produced by American band the Honeymoon Killers) is 35 minutes 10 seconds long.				
				
CycleGT-sup Generation : the  turn me on ( album )  , which has a total of  35 . 1  , is a  35 . 1  and a reality tv judge .	yes	yes	yes	yes
Sent-level factuality probability: 0.19327610731124878				
Prediction : []				
Gold : []				
				
				
input_triples : ['McVeagh_of_the_South_Seas | director | Harry_Carey_(actor_born_1878)', 'McVeagh_of_the_South_Seas | distributor | Alliance_Films_Corporation', 'McVeagh_of_the_South_Seas | director | Gregory_Allen', 'McVeagh_of_the_South_Seas | imdbId | 0004319']				
reference_text : "McVeagh of the South Seas" is distributed by Alliance Films Corporation and has the IMDb id of 0004319. It’s directed by Harry Carey and Gregory Allen. Carey was born in 1878.				
				
CycleGT-sup Generation : gregory allen  ' s full name is  alliance films corporation  . it is also known as the president of the  0004319  , which has a wheelbase of  0004319  .	yes	yes	yes	yes
Sent-level factuality probability: 0.13541509211063385				
Prediction : []				
Gold : [(['mcveagh', 'of', 'the', 'south', 'seas'], 'distributor', ['alliance', 'films', 'corporation']), (['mcveagh', 'of', 'the', 'south', 'seas'], 'director', ['gregory', 'allen']), (['mcveagh', 'of', 'the', 'south', 'seas'], 'imdbid', ['0004319'])]				
				
				
input_triples : ['Death_on_a_Factory_Farm | director | Sarah_Teale', 'Death_on_a_Factory_Farm | runtime | 83.0']				
reference_text : Sarah Teale directed the movie Death on a Factory Farm which has a duration of 83 minutes.				
				
CycleGT-sup Generation : death on a factory farm  is a  sarah teale  and has the alternative name  death on a factory farm  .	yes	yes	yes	yes
Sent-level factuality probability: 0.463420033454895				
Prediction : []				
Gold : [(['death', 'on', 'a', 'factory', 'farm'], 'director', ['sarah', 'teale'])]				
				
				
input_triples : ['BBC | city | Broadcasting_House', 'Bananaman | starring | Bill_Oddie', 'Bananaman | creator | Steve_Bright', 'BBC | foundedBy | John_Reith,_1st_Baron_Reith', 'Bananaman | broadcastedBy | BBC']				
reference_text : Bananaman starring Bill Oddie and created by Steve Bright was broadcasted by BBC. BBC was founded by 1st Baron, John Reith and has its home at Broadcasting House.				
				
CycleGT-sup Generation : the  bbc  was founded by  john reith , 1st baron reith  and was founded by  john reith , 1st baron reith  . it was founded by  steve bright  and has the tv series series .	yes	yes	no	no
Sent-level factuality probability: 0.870215892791748				
Prediction : [(['bbc'], 'city', ['broadcasting', 'house']), (['bananaman'], 'broadcastedby', ['bbc']), (['bananaman'], 'starring', ['bill', 'oddie']), (['bananaman'], 'creator', ['steve', 'bright'])]				
Gold : [(['bbc'], 'city', ['broadcasting', 'house']), (['bananaman'], 'broadcastedby', ['bbc']), (['bananaman'], 'starring', ['bill', 'oddie']), (['bananaman'], 'creator', ['steve', 'bright'])]				
				
				
input_triples : ['Anatole_de_Grunwald | birthDate | 1910-12-25', 'English_Without_Tears | writer | Anatole_de_Grunwald', 'English_Without_Tears | writer | Terence_Rattigan']				
reference_text : Anatole de Grunwald, born December 25, 1910, and Terence Rattigan wrote English Without Tears.				
				
CycleGT-sup Generation : anatole de grunwald  , who was born on the 23rd of july , 1927 . his alma mater is the  english without tears  , and his alma mater was the  english without tears  .	yes	yes	yes	yes
Sent-level factuality probability: 0.32850155234336853				
Prediction : []				
Gold : [(['english', 'without', 'tears'], 'writer', ['anatole', 'de', 'grunwald']), (['english', 'without', 'tears'], 'writer', ['terence', 'rattigan'])]				
				
				
input_triples : ['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Agremiação_Sportiva_Arapiraquense | season | 2015_Campeonato_Brasileiro_Série_C']				
reference_text : Agremiação Sportiva Arapiraquense from Campeonato Brasileiro Série C league competed in the 2015 Campeonato Brasileiro Série C.				
				
CycleGT-sup Generation : agremiação sportiva arapiraquense  play in the  campeonato brasileiro série c  league and play in the  2015 campeonato brasileiro série c  league .	no			
Sent-level factuality probability: 0.8723030090332031				
Prediction : [(['agremiação', 'sportiva', 'arapiraquense'], 'league', ['campeonato', 'brasileiro', 'série', 'c'])]				
Gold : [(['agremiação', 'sportiva', 'arapiraquense'], 'league', ['campeonato', 'brasileiro', 'série', 'c'])]				
				
				
input_triples : ['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Agremiação_Sportiva_Arapiraquense | season | 2015_Campeonato_Brasileiro_Série_C']				
reference_text : Agremiação Sportiva Arapiraquense compete in the Campeonato Brasileiro Série C league that had a competition in 2015.				
				
CycleGT-sup Generation : agremiação sportiva arapiraquense  play in the  campeonato brasileiro série c  league and play in the  2015 campeonato brasileiro série c  league .	yes	yes	no	no
Sent-level factuality probability: 0.9044101238250732				
Prediction : [(['agremiação', 'sportiva', 'arapiraquense'], 'league', ['campeonato', 'brasileiro', 'série', 'c'])]				
Gold : [(['agremiação', 'sportiva', 'arapiraquense'], 'league', ['campeonato', 'brasileiro', 'série', 'c'])]				
				
				
input_triples : ['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Agremiação_Sportiva_Arapiraquense | season | 2015_Campeonato_Brasileiro_Série_C']				
reference_text : Agremiação Sportiva Arapiraquense played in the Campeonato Brasileiro Série C league in 2015.				
				
CycleGT-sup Generation : agremiação sportiva arapiraquense  play in the campeonato brasileiro serie c in 2015 .	no			
Sent-level factuality probability: 0.968423068523407				
Prediction : [(['agremiação', 'sportiva', 'arapiraquense'], 'league', ['campeonato', 'brasileiro', 'série', 'c'])]				
Gold : [(['agremiação', 'sportiva', 'arapiraquense'], 'league', ['campeonato', 'brasileiro', 'série', 'c'])]				
				
				
input_triples : ['Super_Capers | starring | Adam_West']				
reference_text : Adam West had a main role in the movie Super Capers.				
				
CycleGT-sup Generation : adam west  starred in the  super capers  .	no			
Sent-level factuality probability: 0.8714555501937866				
Prediction : []				
Gold : [(['super', 'capers'], 'starring', ['adam', 'west'])]				
				
				
input_triples : ['Super_Capers | distributor | Lionsgate', 'Super_Capers | starring | Justin_Whalin', 'Super_Capers | distributor | Roadside_Attractions', 'Roadside_Attractions | foundingYear | 2003-01-01']				
reference_text : The movie Super Capers which starred Justin Whalin was distributed by Lionsgate and Roadside Attractions (founded in 2003).				
				
CycleGT-sup Generation : the  super capers  , which was founded on 1 january 1 , 2001 to be found in  super capers  and its last is  roadside attractions  .	yes	yes	no	no
Sent-level factuality probability: 0.07568587362766266				
Prediction : []				
Gold : [(['super', 'capers'], 'distributor', ['lionsgate']), (['super', 'capers'], 'starring', ['justin', 'whalin']), (['super', 'capers'], 'distributor', ['roadside', 'attractions'])]				
				
				
input_triples : ['Alan_B._Miller_Hall | architect | Robert_A._M._Stern', 'Alan_B._Miller_Hall | address | 101 Ukrop Way', 'Alan_B._Miller_Hall | buildingStartDate | 30 March 2007', 'Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business', 'Alan_B._Miller_Hall | location | Virginia', 'Mason_School_of_Business | country | United_States', 'Alan_B._Miller_Hall | owner | College_of_William_&_Mary']				
reference_text : The address of the Alan B. Miller Hall is "101 Ukrop Way" in Virginia, USA and it currently houses The Mason School of Business. The College of William and Mary is the owner of the Robert A.M. Stern designed hall which began construction on 30/03/2007.				
				
CycleGT-sup Generation : alan b miller hall is located in  virginia  ,  united states  and was designed by the college of william and mary . it is owned by the college of william and mary .	yes	yes	no	no
Sent-level factuality probability: 0.8611862063407898				
Prediction : [(['alan', 'b', '.', 'miller', 'hall'], 'architect', ['robert', 'a', '.', 'm', '.', 'stern']), (['alan', 'b', '.', 'miller', 'hall'], 'address', ['101', 'ukrop', 'way']), (['alan', 'b', '.', 'miller', 'hall'], 'currenttenants', ['mason', 'school', 'of', 'business']), (['alan', 'b', '.', 'miller', 'hall'], 'location', ['virginia'])]				
Gold : [(['alan', 'b', '.', 'miller', 'hall'], 'architect', ['robert', 'a', '.', 'm', '.', 'stern']), (['alan', 'b', '.', 'miller', 'hall'], 'address', ['101', 'ukrop', 'way']), (['alan', 'b', '.', 'miller', 'hall'], 'currenttenants', ['mason', 'school', 'of', 'business']), (['alan', 'b', '.', 'miller', 'hall'], 'location', ['virginia'])]				
				
				
input_triples : ['Liselotte_Grschebina | birthDate | 1908-05-02', 'Liselotte_Grschebina | professionalField | Photographer', 'Liselotte_Grschebina | deathPlace | Petah_Tikva']				
reference_text : Liselotte Grschebina was a photographer born on the 2nd May 1908 and who died in Petah Tikva.				
				
CycleGT-sup Generation : liselotte grschebina  was born on february may , 1989 and died in  photographer  . he died in  1908 - 05 - 02  .	yes	yes	no	no
Sent-level factuality probability: 0.23385432362556458				
Prediction : []				
Gold : [(['liselotte', 'grschebina'], 'professionalfield', ['photographer']), (['liselotte', 'grschebina'], 'deathplace', ['petah', 'tikva'])]				
				
				
input_triples : ['Hypermarcas | location | Brazil', 'Hypermarcas | product | Drugs', 'Hypermarcas | product | Healthcare']				
reference_text : Hypermarcas, which is located in Brazil, sells healthcare products and its main product is drugs.				
				
CycleGT-sup Generation : hypermarcas  is located in  brazil  , the company that produces  drugs  products .	yes	yes	no	no
Sent-level factuality probability: 0.7615696787834167				
Prediction : [(['hypermarcas'], 'location', ['brazil']), (['hypermarcas'], 'product', ['drugs']), (['hypermarcas'], 'product', ['healthcare'])]				
Gold : [(['hypermarcas'], 'location', ['brazil']), (['hypermarcas'], 'product', ['drugs']), (['hypermarcas'], 'product', ['healthcare'])]				
				
				
input_triples : ['Nie_Haisheng | mission | Shenzhou_10', 'Nie_Haisheng | mission | Shenzhou_6', 'Nie_Haisheng | birthDate | 1964-10-13', 'Nie_Haisheng | birthPlace | Zaoyang', 'Nie_Haisheng | birthPlace | Hubei']				
reference_text : Nie Haisheng, born on 10/13/1964 in Zaoyang, Hubei Province, was a crew member on Shenzhou 6 and he also took part in the Shenzhou 10 mission.				
				
CycleGT-sup Generation : shenzhou 10  was born on october 17th , 1933 in  zaoyang  . he was a member of the crew of  hubei  and served as a crew member on  1964 - 10 - 13  .	yes	yes	no	no
Sent-level factuality probability: 0.345082551240921				
Prediction : []				
Gold : [(['nie', 'haisheng'], 'mission', ['shenzhou', '10']), (['nie', 'haisheng'], 'mission', ['shenzhou', '6']), (['nie', 'haisheng'], 'birthplace', ['zaoyang']), (['nie', 'haisheng'], 'birthplace', ['hubei'])]				
				
				
input_triples : ['Bionico | course | Dessert', 'Mexico | language | Spanish_language', 'Bionico | country | Mexico']				
reference_text : Bionico is a dessert found in Mexico and language of Mexico is Spanish.				
				
CycleGT-sup Generation : bionico  is a  dessert  found in  mexico  where spanish is spoken and the language spoken is spanish .	yes	yes	no	no
Sent-level factuality probability: 0.9801651239395142				
Prediction : [(['bionico'], 'course', ['dessert']), (['bionico'], 'country', ['mexico'])]				
Gold : [(['bionico'], 'course', ['dessert']), (['bionico'], 'country', ['mexico'])]				
				
				
input_triples : ['Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE', 'Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0', 'Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0', 'Adolfo_Suárez_Madrid–Barajas_Airport | location | San_Sebastián_de_los_Reyes']				
reference_text : The Adolfo Suárez Madrid–Barajas Airport is in San Sebastián de los Reyes and is operated by ENAIRE. The airport has a runway length of 3500 and is 610.0 metres above sea level.				
				
CycleGT-sup Generation : adolfo suarez madrid - barajas airport is located at  san sebastián de los reyes  and is operated by  enaire  . the airport is 610 metres above sea level and has a runway length of 3500 metres .	no			
Sent-level factuality probability: 0.9897167086601257				
Prediction : [(['adolfo', 'suárez', 'madrid', '–', 'barajas', 'airport'], 'operatingorganisation', ['enaire']), (['adolfo', 'suárez', 'madrid', '–', 'barajas', 'airport'], 'elevationabovethesealevel', ['610', '.', '0']), (['adolfo', 'suárez', 'madrid', '–', 'barajas', 'airport'], 'location', ['san', 'sebastián', 'de', 'los', 'reyes'])]				
Gold : [(['adolfo', 'suárez', 'madrid', '–', 'barajas', 'airport'], 'operatingorganisation', ['enaire']), (['adolfo', 'suárez', 'madrid', '–', 'barajas', 'airport'], 'elevationabovethesealevel', ['610', '.', '0']), (['adolfo', 'suárez', 'madrid', '–', 'barajas', 'airport'], 'location', ['san', 'sebastián', 'de', 'los', 'reyes'])]				
				
				
input_triples : ['Hypermarcas | location | Brazil', 'Hypermarcas | product | Drugs', 'Hypermarcas | foundingDate | 2001-01-01']				
reference_text : Hypermarcas, whose main product is drugs, was founded on January 1, 2001 and is located in Brazil.				
				
CycleGT-sup Generation : hypermarcas  , which was founded on january 1 , 2001 , is located in  brazil  .	no			
Sent-level factuality probability: 0.9950681924819946				
Prediction : [(['hypermarcas'], 'location', ['brazil']), (['hypermarcas'], 'product', ['drugs'])]				
Gold : [(['hypermarcas'], 'location', ['brazil']), (['hypermarcas'], 'product', ['drugs'])]				
				
				
input_triples : ['Liselotte_Grschebina | birthPlace | Karlsruhe', 'Liselotte_Grschebina | birthDate | 1908-05-02', 'Liselotte_Grschebina | deathDate | 1994-06-14', 'Liselotte_Grschebina | birthPlace | German_Empire']				
reference_text : Liselotte Grschebina was born in Karlsruhe in the German Empire on May 2nd, 1908 and she died on June 14, 1994.				
				
CycleGT-sup Generation : karlsruhe  was born in the  german empire  on may 12th ,  karlsruhe  . he died on february 28 , 1966 .	yes	yes	no	no
Sent-level factuality probability: 0.12362924963235855				
Prediction : []				
Gold : [(['liselotte', 'grschebina'], 'birthplace', ['karlsruhe']), (['liselotte', 'grschebina'], 'birthplace', ['german', 'empire'])]				
				
				
input_triples : ['Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light', 'Year_of_No_Light | associatedBand/associatedMusicalArtist | Altar_of_Plagues']				
reference_text : Nord is an album produced by Year of No Light, which is also associated with Altar of Plagues.				
				
CycleGT-sup Generation : the leader of  altar of plagues  , is  year of no light  . he is associated with the musical artist  altar of plagues  .	yes	yes	no	no
Sent-level factuality probability: 0.37455984950065613				
Prediction : []				
Gold : [(['year', 'of', 'no', 'light'], 'associatedband/associatedmusicalartist', ['altar', 'of', 'plagues'])]				
				
				
input_triples : ['Akeem_Ayers | debutTeam | Tennessee_Titans', 'Akeem_Ayers | birthDate | 1989-07-10']				
reference_text : Akeem Ayers was born on July 10, 1989 and made his debut for the Tennessee Titans.				
				
CycleGT-sup Generation : akeem ayers  was born on 10th july 1989 and his debut team was the  tennessee titans  .	no			
Sent-level factuality probability: 0.9711133241653442				
Prediction : [(['akeem', 'ayers'], 'debutteam', ['tennessee', 'titans'])]				
Gold : [(['akeem', 'ayers'], 'debutteam', ['tennessee', 'titans'])]				
				
				
input_triples : ['English_Without_Tears | writer | Terence_Rattigan']				
reference_text : "English Without Tears" was written by Terence Rattigan.				
				
CycleGT-sup Generation : terence rattigan  was a member of the  english without tears  .	yes	yes	no 	no
Sent-level factuality probability: 0.07914839684963226				
Prediction : []				
Gold : [(['english', 'without', 'tears'], 'writer', ['terence', 'rattigan'])]				
				
				
input_triples : ['Lady_Anne_Monson | residence | India', 'India | leader | Pranab_Mukherjee', 'Lady_Anne_Monson | nationality | Kingdom_of_England', 'India | areaTotal | 3287590000000.0']				
reference_text : Lady Anne Monson lived in the Kingdom of England and held British nationality but resided in India for most of her life. Pranab Mukherjee is the leader of India, which has a total area of 32875900000000.				
				
CycleGT-sup Generation : india  is a national of  india  , the country where the leader is  pranab mukherjee  and the national anthem is  3287590000000 . 0  .	yes	yes	no	no
Sent-level factuality probability: 0.37217918038368225				
Prediction : []				
Gold : [(['lady', 'anne', 'monson'], 'residence', ['india']), (['lady', 'anne', 'monson'], 'nationality', ['kingdom', 'of', 'england']), (['india'], 'leader', ['pranab', 'mukherjee'])]				
				
				
input_triples : ['Super_Capers | starring | Michael_Rooker', 'Super_Capers | starring | Tom_Sizemore', 'Super_Capers | language | English_language']				
reference_text : Michael Rooker played in Super Capers, an English-language film starring Tom Sizemore.				
				
CycleGT-sup Generation : the  english language  is spoken in  super capers  where they speak english and one of the languages spoken is english .	yes	yes	no	no
Sent-level factuality probability: 0.24029546976089478				
Prediction : []				
Gold : [(['super', 'capers'], 'starring', ['michael', 'rooker']), (['super', 'capers'], 'starring', ['tom', 'sizemore'])]				
				
				
input_triples : ['Super_Capers | editing | Stacy_Katzman', 'Super_Capers | starring | Michael_Rooker', 'Super_Capers | starring | Tom_Sizemore', 'Super_Capers | language | English_language', 'Super_Capers | runtime | 98.0']				
reference_text : Super Capers is a 98 minute movie starring Michael Rooker and Tom Sizemore. Stacy Katzman edited Super Capers which was filmed in English.				
				
CycleGT-sup Generation : stacy katzman  , which has a total area of  98 . 0  , is in  super capers  . they speak english and one of the languages spoken is english .	yes	yes	no	no
Sent-level factuality probability: 0.0678267627954483				
Prediction : []				
Gold : [(['super', 'capers'], 'editing', ['stacy', 'katzman']), (['super', 'capers'], 'starring', ['michael', 'rooker']), (['super', 'capers'], 'starring', ['tom', 'sizemore'])]				
				
				
input_triples : ['Super_Capers | editing | Stacy_Katzman', 'Super_Capers | starring | Michael_Rooker', 'Super_Capers | starring | Tom_Sizemore', 'Super_Capers | language | English_language', 'Super_Capers | runtime | 98.0']				
reference_text : Super Capers, a film starring Tom Sizemore and Michael Rooker, is 98 minutes long. In charge of editing was Stacy Katzman, and the film is in English.				
				
CycleGT-sup Generation : stacy katzman  , which has a total area of  98 . 0  , is in  super capers  . they speak english and one of the languages used in  super capers  is the  english language  .	yes	yes	no	no
Sent-level factuality probability: 0.15940402448177338				
Prediction : []				
Gold : [(['super', 'capers'], 'editing', ['stacy', 'katzman']), (['super', 'capers'], 'starring', ['michael', 'rooker']), (['super', 'capers'], 'starring', ['tom', 'sizemore'])]				
				
				
input_triples : ['GMA_New_Media | location | Philippines', 'Philippines | leader | Aquilino_Pimentel_III', 'Philippines | leader | Rodrigo_Duterte', 'GMA_New_Media | location | Quezon_City']				
reference_text : GMA New Media's headquarters are located in Quezon City in the Philippines, where Aquilino Pimentel III and Rodrigo Duterte are leaders of the country.				
				
CycleGT-sup Generation : gma new media  is located in the city of  quezon city  , where the leader is  aquilino pimentel iii  and  rodrigo duterte  is the location of  gma new media  .	yes	yes	no	no
Sent-level factuality probability: 0.9850155711174011				
Prediction : [(['gma', 'new', 'media'], 'location', ['philippines']), (['gma', 'new', 'media'], 'location', ['quezon', 'city']), (['philippines'], 'leader', ['rodrigo', 'duterte'])]				
Gold : [(['gma', 'new', 'media'], 'location', ['philippines']), (['gma', 'new', 'media'], 'location', ['quezon', 'city']), (['philippines'], 'leader', ['aquilino', 'pimentel', 'iii']), (['philippines'], 'leader', ['rodrigo', 'duterte'])]				
				
				
input_triples : ['The_Fellowship_of_the_Ring | author | J._R._R._Tolkien', 'The_Fellowship_of_the_Ring | releaseDate | 1954-07-29']				
reference_text : The Fellowship of the Ring, written by J.R.R. Tolkien, was published on July 29, 1954.				
				
CycleGT-sup Generation : j . r . r . tolkien  is the author of  j . r . r . tolkien  , which was written by  j . r . r . tolkien  .	yes	yes	no	no
Sent-level factuality probability: 0.20287616550922394				
Prediction : []				
Gold : [(['the', 'fellowship', 'of', 'the', 'ring'], 'author', ['j', '.', 'r', '.', 'r', '.', 'tolkien'])]				
				
				
input_triples : ['Mermaid_(Train_song) | musicalBand | Train_(band)', 'Mermaid_(Train_song) | writer | Espen_Lind', 'Mermaid_(Train_song) | runtime | 3.16', 'Mermaid_(Train_song) | genre | Reggae', 'Mermaid_(Train_song) | writer | Amund_Bjørklund', 'Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)', 'Mermaid_(Train_song) | producer | Espionage_(production_team)']				
reference_text : The song Mermaid was performed by the musical band Train. It was written by band members Espen Lind and Amund Bjorklund in the reggae genre and has a total length of three minutes and sixteen seconds. The song was produced by the production team Espionage and the band followed it up with a cover of John Lennon’s Imagine.				
				
CycleGT-sup Generation : the antares rocket is a member of the order of  reggae  and was a member of the order of the order of  reggae  . the company ' s musical genre is  reggae  and it was a member of the order of  reggae  .	yes	yes	no	no
Sent-level factuality probability: 0.41275274753570557				
Prediction : []				
Gold : []				
				
				
input_triples : ['Brandon_Carter | knownFor | Doomsday_argument']				
reference_text : Brandon Carter is known for the Doomsday argument.				
				
CycleGT-sup Generation : brandon carter  is the location of  brandon carter  .	yes	yes	no	no
Sent-level factuality probability: 0.0317387618124485				
Prediction : []				
Gold : [(['brandon', 'carter'], 'knownfor', ['doomsday', 'argument'])]				
				
				
input_triples : ['Lionsgate | service | Digital_distribution']				
